param,value,obj_value,obj_A,obj_B,obj_alt,regime,is_anchor,converged,theta_v_max_1,theta_Ka2_1,theta_Ka3_1,theta_Ks_g6p_pgi,theta_kcat_f_2,theta_kcat_f_3,theta_Ks_fbp_4,theta_kcat_f_4,theta_kcat_f_5,theta_kcat_f_6,theta_kcat_f_7,theta_kcat_f_8,theta_Ks_3pg_8,theta_kcat_f_9,theta_Ks_2pg_9,theta_K_g6p_1
v_max_1,87.95087470662736,83.85828368941574,83.85828368941574,114.10434808303181,114.10434808303181,A,False,True,,0.022768832345849633,7.490800861380456,3.3237798401461522,531.7732387490437,757.1267201535085,0.0031285336279655855,3.666863484195159,2485.39061527141,393.7010208867107,984.8857175022991,571.8856543333135,1.7027175259880438,291.95765055195113,0.003302190324598874,10.891807184144286
v_max_1,89.5789265863373,84.40353646633865,84.40353646633865,113.12332364453856,113.12332364453856,A,False,True,,0.2710286059784082,7.500878659559394,3.3010917830633253,531.7735379371684,757.1186206123851,0.0031277100673041585,3.6663959410032008,2485.3906479868547,393.70183204955123,984.8812060339726,571.8860520197202,1.677168280483221,291.9583617767539,0.0033674427439803045,10.890195455444797
v_max_1,91.23711520922198,83.89237049031145,83.89237049031145,123.09479251291441,123.09479251291441,A,False,True,,0.14222409520245047,8.271619741594638,3.4825021339101747,521.2847510978091,754.3041343114292,0.0031281940282224478,3.6665957825957194,2593.90553654096,379.4486071902861,984.854614647416,622.8702529794068,1.433216093618526,280.51063413795134,0.0032499538028117232,10.889169913010342
v_max_1,92.92599843421728,83.97196322486903,83.97196322486903,128.02546513081782,128.02546513081782,A,False,True,,0.21418808015540425,8.236922438272904,3.461572377166879,521.2840711633728,754.2634691090456,0.003129000012477202,3.6672926203217426,2593.914958087426,379.51945079378936,984.8302671556085,623.4053317786988,1.6117456260198482,280.7828989255009,0.16507040345788535,10.882131206393423
v_max_1,94.64614444674295,128.27048508726426,128.27048508726426,132.1164900236605,132.1164900236605,B,False,True,,0.43497964754687246,6.718850409947336,6.987805799045436,572.3946068616666,597.2944387341801,10.693345249281249,450.09955374132113,5033.721500646954,502.3184002876477,510.2897398955279,685.5227642207653,2.4170828860277824,537.9222861256412,7.29676658554985,10.072860641224638
v_max_1,96.39813194985537,122.22411890811826,124.62686965302774,122.22411890811826,124.62686965302774,B,False,True,,0.0019494440616777474,11.111332862714754,5.36923732619523,554.4265301863351,545.9360010333149,10.475671617354514,446.16503429179676,5030.105680342781,492.67865506386295,496.8019641897962,670.0284149383322,1.703345825769062,497.21446898397124,3.707643254527548,10.017916720576768
v_max_1,98.18255035893871,107.89607256759072,107.89607256759072,139.42566221468084,139.42566221468084,B,False,True,,0.4256121568639642,8.116422225329387,7.19602703797222,556.806216519367,561.5935951149385,0.0566141853837224,5.736664305513482,5007.150459342451,492.4994817422956,859.1391761425315,644.086742414727,2.4763360684369755,433.33034662603393,1.6835977249210168,10.039160957106125
v_max_1,100.0,107.16359730391493,107.16359730391493,126.13143972704155,126.13143972704155,B,False,True,,0.9571663016318187,9.47449769989096,7.4358180358236154,539.1204832805411,545.8453524667002,0.03303376613772378,4.87166637852665,4790.704883927987,467.85322561085604,939.221543090811,596.5468176428087,3.312168587625335,454.71314492967474,1.384766859574291,10.085951357029806
kcat_f_7,986.2666725575644,85.16828636513668,85.16828636513668,123.43588940308136,123.43588940308136,A,True,True,64.7224752211576,0.004745561790863038,8.016904900248127,5.581911047448398,540.3546959092457,712.6470782699553,0.0031385090861222116,3.6718398384169317,3381.8319017307695,416.331382927015,,635.714718588158,2.5367278247800993,359.2225350022446,0.002156781515975217,10.476996270807716
kcat_f_7,941.8773601325054,86.67689331960197,86.67689331960197,87.49243257136186,87.49243257136186,A,False,True,71.3700032166266,0.035865071373266666,7.610061772412817,6.836242845011508,532.5976417980066,729.691470079522,0.0031408664800178536,3.672974215873732,2802.701211874409,374.4352604933521,,619.419332886409,2.633500983045227,313.98707754938596,0.021053118852315717,10.746028152269407
kcat_f_7,899.4858958679846,115.7666414838966,129.7674985988423,115.7666414838966,129.7674985988423,B,False,True,67.71371066415614,0.053482718969792536,7.915964728171353,7.346733092875341,539.2512211154872,672.7526603923181,1.3278097524185986,72.5886274476181,5048.304955717689,561.2697798481847,,680.0413106805323,2.5651737761122693,350.7491409993703,0.4253195480078479,10.463630642550962
kcat_f_7,859.0023617847746,87.8129689318654,87.8129689318654,118.72205216589373,118.72205216589373,A,False,True,70.87761640171335,0.26519571123582325,9.730719938388619,6.837543524644436,532.5991218902257,729.6256169473984,0.00313951670047588,3.6782802062826665,2802.701999259348,374.54726994369133,,619.3924425429761,3.349947733884821,314.004544359426,0.0017309879018895006,10.706837617296358
kcat_f_7,820.340886879363,117.47128386250829,129.26932329715146,117.47128386250829,129.26932329715146,B,False,True,62.74819292124211,0.0018364764361472722,8.835457705634644,7.403703894253514,565.1943866808836,696.6318722118243,3.7102549952386745,211.94321950526992,5458.80656359814,507.80679891683826,,802.7119705149094,2.3558997723149453,394.3904874433743,1.3030749704568563,10.126583873638117
kcat_f_7,783.4194649800411,118.70852150209174,149.62349270443363,118.70852150209174,149.62349270443363,B,False,True,58.304403339364015,0.0016106718941109404,9.667142912912999,6.471767085851463,586.2227134826097,797.6947729146549,4.732276033701333,241.03142927491845,6279.690142706223,243.09845832253788,,873.3132794796809,0.9782820760060624,160.7923356785372,1.2465803389113683,10.115108050960096
kcat_f_7,748.1597808008192,112.0030433285538,129.46106687923458,112.0030433285538,129.46106687923458,B,False,True,54.58536141281366,0.004590165106155906,5.481067295970327,3.403396758899074,584.2312917438992,743.5570020425193,7.640811872602464,326.7406237051719,5940.336398331743,12.76280517402738,,846.5531796223989,0.012189026558958857,215.05610907291998,0.001605283987360435,10.087972406077686
kcat_f_7,714.487043824205,116.54518557629363,123.6917864989771,116.54518557629363,123.6917864989771,B,False,True,71.63296911074684,0.023665630185400525,6.372789288674435,6.868197997240751,561.7828075830976,561.2672973783156,10.715318600732495,457.637336095218,5032.428521400709,501.7693127265481,,674.2952725646272,3.184786329981589,474.43871416360247,0.002073106193722844,10.055337298349418
kcat_f_7,682.3298296604885,119.33921384075052,119.33921384075052,130.52698248948897,130.52698248948897,B,False,True,69.74715996018801,0.3844828472081939,6.518395859816774,8.094344893959624,561.9519742867709,583.8200242282143,2.942164392969775,99.78454295793004,4971.170587387492,477.1146470304127,,677.2221915227827,3.548583997000996,944.0052586942049,0.0026479438260084867,10.059392023042406
kcat_f_7,651.6199285470358,137.92180418445784,137.92180418445784,139.64522258842223,139.64522258842223,B,False,True,71.96141713816763,0.8921053455016766,6.2542187684088955,8.027965552156942,572.1400341458999,595.4630515658635,10.777412427635813,452.830656589748,5033.582022649808,506.8125724134672,,685.9709942052692,2.9180051925768242,537.7560258682308,8.933235064220247,10.073039432411765
kcat_f_7,622.292200666237,125.876467039607,125.876467039607,137.84182716345057,137.84182716345057,B,False,True,72.02135711455614,0.005206446684896143,5.7536509445912305,6.652362239032965,571.7563626303611,597.541823842052,10.666840751771614,452.78119725619445,5033.449756359149,501.9816340295125,,685.6083734576705,2.3165243031632623,541.937503697722,6.677557909642023,10.075528790384006
kcat_f_7,594.28443797522,127.4520934961255,127.4520934961255,130.1949322663408,130.1949322663408,B,False,True,72.01098704869148,0.0075000474360057195,5.829569902848437,6.84320203730479,572.0731861685499,595.4314363058563,10.660968472505674,454.21291098027103,5033.757869274153,504.93146311534264,,685.8020582089665,2.356649254999506,537.846959351904,7.065111244698198,10.075580608347536
kcat_f_7,567.537232254251,105.5872684093751,105.5872684093751,130.2673649160555,130.2673649160555,B,False,True,70.40683376362279,0.07418863442036076,6.817569435412944,7.241106892042064,547.2592359218972,586.0408670897212,0.06384283025636674,5.9957798834992895,4788.494196427833,497.98152423742107,,665.7947629125007,3.3300902411404527,364.4123591165687,0.001726349977224451,10.105733715546728
kcat_f_7,541.9938490939354,111.21880118392961,111.21880118392961,129.50185329590943,129.50185329590943,B,False,True,71.37458953898958,0.02270257787956076,6.710361900923004,6.915557458667125,552.4062209593869,587.3760023832214,0.183772775931065,10.995073859421618,4720.3617590881395,460.2992156055428,,670.0056929855132,3.193731648988942,451.71820292567526,0.002049231973761911,10.137509556692871
kcat_f_7,517.6001075539293,87.68762830775653,87.68762830775653,129.60188390003165,129.60188390003165,A,False,True,70.85090356962128,0.4757740778997972,9.821825456268485,6.513487411451885,549.7120045198436,733.710407276644,0.0031361348987657836,3.6803595112274756,2303.8365782668493,390.2850997529479,,522.2860687420789,2.7970642928049543,456.2521735871582,0.13549735016168094,10.653199767795032
kcat_f_7,494.30426523790027,109.53351942166059,109.53351942166059,120.54797833780752,120.54797833780752,B,False,True,69.16326359315457,0.4416322780095104,7.331320938190217,7.925127515098421,543.2455224546844,554.9360813161156,0.05387114973576288,5.6226056399644,4518.712151520052,473.70975841022215,,656.0052811799749,3.3363879056316166,480.87565857145745,1.0436788653749778,10.144116924332396
kcat_f_7,987.1763311748775,86.21800308657815,86.21800308657815,131.99807898866572,131.99807898866572,A,False,True,71.40230880458027,0.020422419830509925,7.578498810129967,6.5953425372118915,532.5799293924439,730.0371188458847,0.0031390328513223893,3.6720735917670346,2800.3885904470767,374.2755863099978,,619.2002488527403,2.525992954161576,313.76322066236474,0.0021058237254213607,10.74794834710965
kcat_f_7,988.0868287932669,115.85981168716688,115.85981168716688,138.85373864655782,138.85373864655782,B,False,True,63.53664239927313,0.5033817695205279,7.182575033467567,9.42192459318329,516.115618333024,551.5208769283662,0.0770890241851326,6.57191526011179,4614.2157465568,478.29534212052454,,682.25443756941,3.1863864230000516,511.6686684266079,0.49818906066718127,10.042480134243505
kcat_f_7,988.9981661865647,128.00103010817864,128.00103010817864,143.0366461258707,143.0366461258707,B,False,True,71.99963321618057,0.010916161576900884,5.8604524257775354,6.937834130808926,571.8879044183388,593.8967516112631,10.678649016487459,451.43271330568155,5033.544039232719,501.9326908747691,,686.0472055191965,2.4076039375493905,536.8673053935628,7.244892558336147,10.076234486788927
kcat_f_7,989.9103441293165,110.48683674222262,110.48683674222262,130.79748737525517,130.79748737525517,B,False,True,65.1766005896768,0.01426429350314578,7.142579277315348,8.113649661617012,536.8893562330211,546.8993605854904,0.07838773322032698,6.587469317670075,4843.602833481336,477.6173093029313,,671.0209874629448,3.248559374089917,508.2688593019258,0.001861251248712516,10.042538283679173
kcat_f_7,990.8233633967823,118.5231193827887,118.5231193827887,128.34228998764823,128.34228998764823,B,False,True,68.50660397314365,0.695847904405392,7.047766992342797,8.682527077241087,552.9404899767293,539.146355719668,0.15314927608210824,9.774208690689811,4981.7626179631425,493.989944318103,,673.033275170467,3.4763431002828797,489.78010488990714,0.8781288062933308,10.044462624115031
kcat_f_7,991.737224764937,123.31534482687904,134.3911491201929,123.31534482687904,134.3911491201929,B,False,True,63.917180962853216,0.0018162944723501483,6.7345741658203355,5.28806062255887,599.9289222574592,740.376609421465,10.571418027910438,448.0882609042023,5018.639378493608,437.0110037788098,,815.7853829776285,1.163184813267649,356.3209051500766,6.073428960876434,10.136666353104005
kcat_f_7,992.6519290104712,90.54269045950011,90.54269045950011,118.14119548595164,118.14119548595164,A,False,True,64.5468856017186,0.010262880354039557,5.997415174968354,4.904434381198105,490.5786590650868,572.9557709233165,0.003067603144266917,3.667752219640753,4780.980341214377,9.6421104383161,,691.5306230591268,2.0682540758881696,647.7277825523406,0.0015545071011245314,10.073504414167685
kcat_f_7,993.5674769107922,108.61044410900391,108.61044410900391,112.68650327897889,112.68650327897889,B,False,True,70.20940490299564,0.020704111166215268,4.120966290586947,1.904066542846361,704.6619140100844,582.3106436892832,0.5561733557339726,26.877879896102954,5086.840660419569,25.038634674953162,,663.1878044250499,1.6570127616287746,526.5634573942309,0.002934266872083296,10.055521137297688
kcat_f_7,994.4838692440238,111.16184131599738,111.16184131599738,112.78623207844716,112.78623207844716,B,False,True,71.9575624341258,0.019653521658181024,4.291534825295322,2.4713716169399427,564.6824043164346,612.3323207006024,1.4719032455220848,66.2188680627874,5035.283590269275,11.235459959636705,,670.7644881026492,1.7687683824346023,514.5687958112977,0.002066774826800039,10.0461716890647
kcat_f_7,995.401106789008,112.86392047911185,128.73784403761204,112.86392047911185,128.73784403761204,B,False,True,60.76907402249663,0.016979083940085463,6.05344543070886,4.6189301892435655,591.3661840032529,755.7649795461081,10.465909668299755,433.9229772016848,5431.395977851957,455.84434247180076,,830.1440675765238,0.8620750787265518,377.3437545879976,1.3669162227300116,10.131956821607787
kcat_f_7,996.3191903253049,114.31199328684542,114.31199328684542,125.1969261869815,125.1969261869815,B,False,True,71.51440798950706,0.016791093693365868,5.598535017613889,6.443880459175235,579.6196794757797,634.9824102392042,3.2700095783593532,140.72141170321453,5032.873082748502,109.63258389500571,,666.286348010577,2.0498345127937263,273.98162999552864,0.6694328567551715,10.093329887485735
kcat_f_7,997.2381206331935,127.47989780611942,127.47989780611942,128.32498610466496,128.32498610466496,B,False,True,72.02748991236588,0.005087868693489602,5.703466073911225,6.474338228874431,572.2386831058284,592.9527548265089,7.729878568506904,251.7812328723359,5032.974945059193,103.83605319354078,,685.3032270939252,2.2553576066277077,539.1036403374922,6.339149354013145,10.075588925282913
kcat_f_7,998.1578984936726,84.31090918832919,84.31090918832919,144.21210859043106,144.21210859043106,A,False,True,72.65280958264083,0.07291954317719743,3.7138407209245314,3.701143564854859,509.1913369778619,697.8618724153815,0.003113595525849559,3.668316940868469,5293.572079041203,12.356806612063787,,695.4299237193158,2.1696472010866423,692.710719718275,0.016348845306424734,10.058594589633255
kcat_f_7,999.0785246884615,86.93334813909799,86.93334813909799,130.92039306990225,130.92039306990225,A,False,True,68.0551006809665,0.01748118752459164,5.286756921545678,3.22334639434406,545.3793551350935,512.0760074910089,0.0031304632993270393,3.667831809630106,4917.515095374454,84.72612661302604,,663.6577311002922,2.074121615380797,496.5024179252631,0.0025413542900594175,10.041153573472974
kcat_f_7,1000.0,108.03495862822739,108.03495862822739,142.32090468747316,142.32090468747316,B,False,True,71.36236413195356,0.01178737271344375,6.316474806655024,5.4500724899834525,556.1499085612398,538.7250978764675,0.10772022278546844,7.79463044323781,5027.664584165503,393.21391336390695,,773.7705010687653,3.834193641537577,702.468904004695,0.002510526478617205,10.042191620508623
kcat_f_6,371.19928101161986,86.12751611652415,86.12751611652415,126.32633810355406,126.32633810355406,A,True,True,64.13458231151021,0.0030021260384154257,8.515542812517934,6.290273839475455,547.1255451627817,690.661015949909,0.0031287898660132467,3.6671764434979193,3988.616159336464,,950.1912662359769,706.0855963490483,2.1748066081988937,421.1234740360734,0.009633844838306998,10.276867429954937
kcat_f_6,354.49256130258453,85.10267563615919,85.10267563615919,128.47053901520502,128.47053901520502,A,False,True,76.0516935495043,0.01765093975449332,6.763286502730282,4.970096087951211,527.2730281630343,775.1546816606858,0.003128159497826496,3.6667529070925315,2369.924053915515,,986.4621978711766,645.629143001214,2.236228896513111,268.37714282483506,0.002708459217528083,11.064644361740763
kcat_f_6,338.5377678437176,126.3354881519625,129.70856219806547,126.3354881519625,129.70856219806547,B,False,True,71.21892949587163,0.01712893332287844,6.1913893951593355,7.1535375973797475,568.9546252663434,591.7640912938986,9.251950857852398,444.9658907224862,5033.818978058037,,659.5744669046248,688.8687443034928,2.635712571815421,500.9539570282936,5.658328405901959,10.087447631184268
kcat_f_6,323.3010583789964,85.84804862242746,85.84804862242746,125.52955296646945,125.52955296646945,A,False,True,71.54674523166493,0.22259211415225466,7.30379689859295,5.86937646039842,524.4826260159523,718.2524372629101,0.0031415021552952255,3.673295962194332,2961.4115587041338,,979.6896157233064,627.7622477889986,2.7026775587523515,323.7727150123594,0.002047048810870761,10.739286842646374
kcat_f_6,308.750113804825,138.7264454614333,138.7264454614333,140.7566711557448,140.7566711557448,B,False,True,71.96272210035868,0.9449609989090468,6.262772793421868,8.044395443031503,572.398450863654,597.291083459364,10.808030564705872,450.6537864308151,5033.644275429809,,510.2593349027657,685.9028312761515,2.935885655097433,538.7912102716693,8.942733948952053,10.073298828919402
kcat_f_6,294.85406961688244,122.75660564934418,122.75660564934418,127.71048361145954,127.71048361145954,B,False,True,64.4064956430602,0.36976574264376477,7.988774749463614,8.593497443896597,541.1823040334107,456.85598435578817,0.11467266791511935,8.120277417750694,4932.674603753164,,903.4886846724205,510.6124680808673,2.455433312071505,494.537142435832,0.22987592772065552,10.02321568417988
kcat_f_6,281.58345044237103,119.06751029282485,119.06751029282485,144.132257023202,144.132257023202,B,False,True,45.72891797422635,0.0011730775692860248,9.517998018471555,6.810994688042405,559.7222686514262,503.5318297715231,0.31704738943315913,16.66517602434864,5033.147792608316,,689.2336499740766,165.81567829158166,0.001021142619472774,497.8989344294635,0.001318477910258578,10.003130718867046
kcat_f_6,268.91010751879907,109.16911419681436,109.16911419681436,129.03796972746352,129.03796972746352,B,False,True,48.756543998866434,0.7341184588105005,0.3254101571518306,6.560007497537514,401.3468903396792,392.0381432950004,0.0031067796877918344,3.6674273832188775,4765.818966543981,,954.8301623800093,562.7544126692409,2.01468731464494,537.5580586295872,0.08732965170376951,10.073464415662919
kcat_f_6,256.8071589866803,120.10561940109183,128.05538327593982,120.10561940109183,128.05538327593982,B,False,True,72.03803169837526,0.009138946310567336,5.381736531096609,5.452052640989763,571.85250216141,595.198216527619,10.57515256568866,456.03202819678694,5033.481234448353,,509.91038728575245,686.1433830384718,1.8600186340555205,536.4662598735886,4.830918525944918,10.078135908435165
kcat_f_6,245.24893286950783,89.65175429551472,89.65175429551472,128.16783778163406,128.16783778163406,A,False,True,48.82222312653343,0.0012236298767484691,12.139369529828684,2.7193586084299706,497.49443285130326,517.6994748234938,0.003066059621634516,3.6669985763524373,3011.149964719475,,978.4028638967582,544.5871924694986,0.07059410694850075,336.6147115263113,0.0014015953087639348,10.735611999220096
kcat_f_6,234.21091262004882,118.6094583583853,128.814191700453,118.6094583583853,128.814191700453,B,False,True,60.13510868368755,0.002366236324221836,6.12931092869873,3.9970328721881936,570.277848858096,499.65905412846666,10.545851579756262,434.66984902057226,4756.050777890094,,995.074042030617,668.4702709617621,1.0057172831645655,399.9634804455369,1.6251915782210564,10.066197742523093
kcat_f_6,223.669685117461,112.7437017221914,115.6698735724958,112.7437017221914,115.6698735724958,B,False,True,60.183216946477216,0.008140681980776773,5.655317503274718,1.471883617577797,570.2928137600628,499.8016080954261,10.348985009265201,434.67412701864214,4756.050807390002,,995.049380521957,668.4724831850586,0.3178886048463944,399.96730115474224,0.0025498884235104057,10.066718453589798
kcat_f_6,213.60289100492434,124.93296004506479,127.03755935211917,124.93296004506479,127.03755935211917,B,False,True,71.93058076956673,0.012478831034870803,5.733931923788008,6.730690256599209,572.3307937057123,611.6401985620128,10.669875325044421,453.05736106747844,5034.0806159151325,,528.1834244505893,682.7199500537082,2.4744675058593213,597.8941713145053,7.052123442611719,10.08098112866834
kcat_f_6,203.9891772624476,119.01814531686304,123.7605798028655,119.01814531686304,123.7605798028655,B,False,True,71.95903862739073,0.009432999415111403,5.361129006667092,5.389085147666032,572.3463895836403,611.686694668544,10.589017871648801,453.0590991474416,5034.080635703683,,528.1872455591865,682.7218623692246,1.9611279668372559,597.9133692934278,5.185207371735821,10.082369503283466
kcat_f_6,194.80815191424995,116.78391768161528,126.61597877778863,116.78391768161528,126.61597877778863,B,False,True,68.8858476911008,0.007703661880697936,5.542160714372596,4.534955314636256,571.4483042283874,606.7818504576494,10.607257751290778,446.3225846096811,5033.832716417533,,524.8206294163354,671.7514888143872,1.8195448126460734,582.119754749615,4.159554629605933,10.07012220007943
kcat_f_6,186.0403407746463,116.60731403264661,123.32217940254841,116.60731403264661,123.32217940254841,B,False,True,64.87937627895818,0.005989077144549296,5.729618286540507,3.674015690663002,573.4209084872577,546.206386144948,10.559864584912962,448.86230685437374,5286.721465426805,,577.0542767589978,673.8254515627264,1.1698178604386305,554.1398263368724,2.990974442170785,10.070679406240966
kcat_f_6,388.69336416323534,86.22293062554166,86.22293062554166,123.4220454595005,123.4220454595005,A,False,True,75.81329094942821,0.026934461974304453,6.570781077942378,6.150487177967202,530.070154043154,776.3617837138642,0.003137282402347711,3.671470670213036,2404.165394054741,,986.4571536141827,543.728066347255,2.2940518712688758,284.44953588213065,0.1727312517916907,11.014921701826514
kcat_f_6,407.0119180532682,85.48015843301056,85.48015843301056,125.79512540767963,125.79512540767963,A,False,True,75.81829481482919,0.028824978358992184,6.514674302400562,5.734187632514384,530.075248140202,776.3239310536738,0.0031287391163111323,3.667026605271078,2404.1654488437416,,986.4526818071911,543.730437994226,1.8805450444280043,284.45030430176047,0.002816550663601671,11.013184822350047
kcat_f_6,426.1937987905304,86.60695170542776,86.60695170542776,124.48800783259881,124.48800783259881,A,False,True,71.7849603542546,0.6031070816138643,3.61071880917298,6.026981327467831,535.9444715491167,763.6652177320433,0.005269992462165516,3.8270176755711365,2682.2855722381328,,983.8641273185494,541.675137078033,0.9795747393440322,309.41139104411786,0.20521020398672202,10.809858787429986
kcat_f_6,446.2796937158254,112.13995876131398,112.13995876131398,119.39372180250447,119.39372180250447,B,False,True,70.31294394995604,0.013202181859984844,5.354069193195767,5.935915002406651,560.4194521458162,594.2579746467896,0.24201014390546818,13.540998901485864,4691.1269339277505,,890.808201406214,620.3124450678453,1.9981329756465165,461.50781192371414,1.6450673921230903,10.112790415148963
kcat_f_6,467.31220770525243,128.46397168024203,136.40716889008547,128.46397168024203,136.40716889008547,B,False,True,72.0003222545658,0.012484190522079757,5.873062561651992,6.995512201759642,572.053721017359,595.8488611025798,10.678859501856776,452.31759257050857,5033.569048091131,,510.01968977461723,686.0313592099968,2.399155010634077,537.3848544799885,7.302203279755805,10.07627815708932
kcat_f_6,489.33595354086134,84.65235308284079,84.65235308284079,138.53068554691023,138.53068554691023,A,False,True,71.78925912264545,0.6066931262854677,3.537707319224683,5.4758351616232,535.9510274439394,763.617214002154,0.0031284943731494375,3.6667022219846355,2682.285641524779,,983.8514600342802,541.6751363659931,1.1188442271747903,309.41260923206704,0.004235033478993103,10.806412016350468
kcat_f_6,512.3976465403441,127.46061242095998,127.46061242095998,139.06381149517054,139.06381149517054,B,False,True,72.04998926825411,0.014570519980015358,5.78887180477948,6.845254825722094,576.062231234219,623.2933924524526,9.610473210991733,296.16653311171484,5033.894599697819,,510.5308923381571,678.6869326089023,2.508692467461345,529.291936303577,6.367076739992514,10.08697600507724
kcat_f_6,536.5462036464885,104.15152023688779,104.15152023688779,141.03326502443517,141.03326502443517,B,False,True,68.73029371918895,0.8807217439798228,5.20143757124303,7.116879477809786,541.5759911107049,645.9800202858006,0.05899941104187457,5.813676359829338,3993.668045274707,,943.0685160923814,682.5166528821218,1.5439624521284132,391.1340582023757,0.2304714946494116,10.30377270435241
kcat_f_6,561.8328471865698,108.74149112635087,108.74149112635087,131.23635638961284,131.23635638961284,B,False,True,68.77565650327264,0.6611395972520727,5.212096727913626,7.094192710834018,538.9017698352882,600.2975712398977,0.10716610388683369,7.777691807953576,4010.3087753403256,,917.7727360374449,595.0872424976875,2.4137054879987594,403.2479878319485,0.0019775678875877585,10.302903864751801
kcat_f_6,588.3112135217758,109.1237895390762,109.1237895390762,130.21580521944216,130.21580521944216,B,False,True,70.72445301468635,0.024958833128147544,6.255923570751988,6.794255615444875,549.7409836551361,587.9650998764505,0.12745261473906658,8.617612665323774,4890.290028275316,,909.8959441524778,621.3032077271265,2.828106491141533,441.5428183558442,0.0021395281379123876,10.069980551763296
kcat_f_6,616.0374668171198,85.17453486108094,85.17453486108094,130.19784850858767,130.19784850858767,A,False,True,71.78551511471204,0.6753210064418301,3.6550338639224687,5.613083789113114,537.8378974903713,759.4413183986929,0.003128363020399631,3.6665040404041505,3077.2812718397086,,982.504451616077,676.4797790811687,0.868606724025959,286.62699105649153,0.004330725417605135,10.73614545207124
kcat_f_6,645.070418173165,86.05441723420812,86.05441723420812,129.11101281071305,129.11101281071305,A,False,True,70.10528851140566,0.7618941311213193,4.303721022752733,6.4842795953444705,522.7900480298058,737.6930527072719,0.003129799697921108,3.66722522092586,4066.0008380899544,,976.8241285152521,782.6696118122208,1.0964337056753102,330.0074885936626,0.02110980276264153,10.557745326936036
kcat_f_6,675.4716503722528,91.89599470142481,91.89599470142481,131.4821681310358,131.4821681310358,A,False,True,67.51292317212683,0.06423022126841638,6.346841100317447,7.695093300805236,502.32261227104135,566.7982942377471,0.0031297738509672717,3.667549898559114,4487.292887190208,,930.5619816745931,649.4781857767272,2.0221333827983754,448.9561338196066,0.002079214714552884,10.1510073244659
kcat_f_6,707.305648503842,91.8445402028354,91.8445402028354,127.44962294270566,127.44962294270566,A,False,True,63.23157558722742,0.09464891747979096,7.350397809255844,7.959676804836979,526.4240562213945,577.2656966064342,0.003119329352955567,3.6680472398434447,4757.286060048685,,877.9535931347405,640.463504289046,2.274533688305111,441.96863403561105,0.001871281603761976,10.089123204373728
kcat_f_6,740.639936746028,114.50056130569146,114.50056130569146,122.8290485752975,122.8290485752975,B,False,True,68.52596054861559,0.018281298871503274,7.0222104696655885,7.273446709574151,561.9229070405229,562.339754427068,0.3172114502687633,16.68500128439021,5031.889479180794,,534.6237890143319,673.0516089956838,3.2526887452493085,495.915307590628,0.001967996518304774,10.04740812131121
kcat_f_3,771.2295925574713,124.82156730552947,127.98600308081022,124.82156730552947,127.98600308081022,B,True,True,79.98832928979242,0.09182474654269585,6.332595860273618,6.089233626859919,496.72208675309355,,1.780955062188879,458.3074862378532,4966.853036940438,436.7350240738006,983.3134353491747,680.4825284806265,2.7192147589727242,239.52783336399628,0.003049977735314216,11.203425874039324
kcat_f_3,736.5185430127177,108.63495414799496,108.63495414799496,121.78148114175906,121.78148114175906,B,False,True,60.22410664385175,0.36783175309516597,8.62527571545991,9.074623544830533,526.5280231779309,,0.05262677978112726,5.582923681166601,4699.193755418839,486.2186711531987,924.1773440295116,672.7886118514532,3.6660304174751452,448.4020383009853,1.2957243853711071,10.090716526304542
kcat_f_3,703.3697480444554,81.68326608385189,81.68326608385189,119.43696136398377,119.43696136398377,A,False,True,76.23170989432234,0.01981738674634582,6.274128754047314,1.8459948404739506,526.8416248309896,,0.003128628136028084,3.6668858775384456,2365.5233946974863,371.33984810751457,986.2586086879013,596.1344019639728,1.6026289174267059,275.8152722570576,0.003098534935295815,11.033193149401802
kcat_f_3,671.7128946142203,81.8198278278508,81.8198278278508,123.63683693744768,123.63683693744768,A,False,True,76.22363279144768,0.12207320889800168,6.302581862013491,1.6046045960701254,526.8431784733609,,0.003128846006232646,3.6670592799302413,2365.5234826956257,371.34249216189573,986.2447928860261,596.1336162324976,1.8409099354947722,275.8167556315683,0.002709338388939715,11.028568068129307
kcat_f_3,641.4808342915785,82.20631253058039,82.20631253058039,124.48450295888712,124.48450295888712,A,False,True,73.95628409139354,0.24712433680139778,3.3200434694724508,1.5858163420894262,526.1598033785626,,0.0031302631323762587,3.6675775811514084,2361.2207713961425,337.7217171849899,986.2310859152371,595.9445072106539,1.723207349385318,278.8135988080535,0.026695976152357175,10.925025775361778
kcat_f_3,612.6094408233027,100.04541566412398,100.04541566412398,126.74445769918343,126.74445769918343,B,False,True,65.1962196464323,0.7459184620768449,6.129103619318892,4.444245294373568,515.679195970983,,0.03553435806440435,4.937537387632433,4580.594002056778,485.1641493604503,951.9456049182244,636.1329660415557,3.1447270565564827,431.3997206867371,1.0640068409970085,10.131246231702349
kcat_f_3,585.0374741129917,123.52855530135133,130.09548972493693,123.52855530135133,130.09548972493693,B,False,True,67.75817287013052,0.001874480640701,6.44667106402249,5.777927256949912,574.1810905891778,,10.30028848214644,458.8497469581753,5463.832552340457,539.7858126156898,847.3860233570844,829.3654623722194,0.6535361340899322,436.3691833938676,4.949444028876392,10.03190136781806
